marks,year,caste,list,College,cutoff,result
78,2021,Open,2nd,Xaviers,70,1
59,2021,Open,2nd,Xaviers,70,1
92,2021,Open,2nd,Xaviers,70,1
78,2021,Open,2nd,Xaviers,70,1
40,2021,Open,2nd,Xaviers,70,1
76,2021,Open,2nd,Xaviers,70,1
97,2021,Open,2nd,Xaviers,70,0
93,2021,Open,2nd,Xaviers,70,1
62,2021,Open,2nd,Xaviers,70,0
90,2021,Open,2nd,Xaviers,70,1
81,2021,Open,2nd,Xaviers,70,1
71,2021,Open,2nd,Xaviers,70,0
42,2021,Open,2nd,Xaviers,70,1
86,2021,Open,2nd,Xaviers,70,0
37,2021,Open,2nd,Xaviers,70,0
42,2021,Open,2nd,Xaviers,70,1
55,2021,Open,2nd,Xaviers,70,0
71,2021,Open,2nd,Xaviers,70,1
37,2021,Open,2nd,Xaviers,70,1
75,2021,Open,2nd,Xaviers,70,0
95,2021,Open,2nd,Xaviers,70,0
84,2021,Open,2nd,Xaviers,70,1
87,2021,Open,2nd,Xaviers,70,1
60,2021,Open,2nd,Xaviers,70,0
65,2021,Open,2nd,Xaviers,70,1
68,2021,Open,2nd,Xaviers,70,0
50,2021,Open,2nd,Xaviers,70,0
95,2021,Open,2nd,Xaviers,70,0
40,2021,Open,2nd,Xaviers,70,0
35,2021,Open,2nd,Xaviers,70,0
93,2021,Open,2nd,Xaviers,70,0
51,2021,Open,2nd,Xaviers,70,1
40,2021,Open,2nd,Xaviers,70,1
92,2021,Open,2nd,Xaviers,70,1
51,2021,Open,2nd,Xaviers,70,0
79,2021,Open,2nd,Xaviers,70,1
92,2021,Open,2nd,Xaviers,70,0
80,2021,Open,2nd,Xaviers,70,1
53,2021,Open,2nd,Xaviers,70,0
72,2021,Open,2nd,Xaviers,70,0
97,2021,Open,2nd,Xaviers,70,1
77,2021,Open,2nd,Xaviers,70,0
96,2021,Open,2nd,Xaviers,70,0
79,2021,Open,2nd,Xaviers,70,1
68,2021,Open,2nd,Xaviers,70,1
88,2021,Open,2nd,Xaviers,70,1
39,2021,Open,2nd,Xaviers,70,1
90,2021,Open,2nd,Xaviers,70,0
70,2021,Open,2nd,Xaviers,70,0
56,2021,Open,2nd,Xaviers,70,0
53,2021,Open,2nd,Xaviers,70,1
80,2021,Open,2nd,Xaviers,70,0
92,2021,Open,2nd,Xaviers,70,0
61,2021,Open,2nd,Xaviers,70,0
51,2021,Open,2nd,Xaviers,70,1
92,2021,Open,2nd,Xaviers,70,1
88,2021,Open,2nd,Xaviers,70,1
67,2021,Open,2nd,Xaviers,70,1
55,2021,Open,2nd,Xaviers,70,0
100,2021,Open,2nd,Xaviers,70,0
93,2021,Open,2nd,Xaviers,70,0
56,2021,Open,2nd,Xaviers,70,1
64,2021,Open,2nd,Xaviers,70,0
88,2021,Open,2nd,Xaviers,70,1
41,2021,Open,2nd,Xaviers,70,1
41,2021,Open,2nd,Xaviers,70,0
88,2021,Open,2nd,Xaviers,70,1
45,2021,Open,2nd,Xaviers,70,1
53,2021,Open,2nd,Xaviers,70,0
48,2021,Open,2nd,Xaviers,70,0
56,2021,Open,2nd,Xaviers,70,1
68,2021,Open,2nd,Xaviers,70,0
46,2021,Open,2nd,Xaviers,70,1
89,2021,Open,2nd,Xaviers,70,1
87,2021,Open,2nd,Xaviers,70,1
47,2021,Open,2nd,Xaviers,70,1
45,2021,Open,2nd,Xaviers,70,0
37,2021,Open,2nd,Xaviers,70,1
45,2021,Open,2nd,Xaviers,70,0
96,2021,Open,2nd,Xaviers,70,0
48,2021,Open,2nd,Xaviers,70,0
57,2021,Open,2nd,Xaviers,70,0
36,2021,Open,2nd,Xaviers,70,1
82,2021,Open,2nd,Xaviers,70,1
87,2021,Open,2nd,Xaviers,70,1
39,2021,Open,2nd,Xaviers,70,1
65,2021,Open,2nd,Xaviers,70,0
97,2021,Open,2nd,Xaviers,70,0
95,2021,Open,2nd,Xaviers,70,0
56,2021,Open,2nd,Xaviers,70,1
99,2021,Open,2nd,Xaviers,70,0
85,2021,Open,2nd,Xaviers,70,1
100,2021,Open,2nd,Xaviers,70,1
63,2021,Open,2nd,Xaviers,70,1
52,2021,Open,2nd,Xaviers,70,0
59,2021,Open,2nd,Xaviers,70,1
70,2021,Open,2nd,Xaviers,70,0
72,2021,Open,2nd,Xaviers,70,1
65,2021,Open,2nd,Xaviers,70,0
72,2021,Tamil,2nd,Xaviers,65,1
66,2021,Tamil,2nd,Xaviers,65,1
51,2021,Tamil,2nd,Xaviers,65,1
50,2021,Tamil,2nd,Xaviers,65,1
70,2021,Tamil,2nd,Xaviers,65,1
43,2021,Tamil,2nd,Xaviers,65,0
38,2021,Tamil,2nd,Xaviers,65,0
95,2021,Tamil,2nd,Xaviers,65,1
98,2021,Tamil,2nd,Xaviers,65,1
41,2021,Tamil,2nd,Xaviers,65,1
54,2021,Tamil,2nd,Xaviers,65,0
48,2021,Tamil,2nd,Xaviers,65,1
62,2021,Tamil,2nd,Xaviers,65,1
36,2021,Tamil,2nd,Xaviers,65,0
72,2021,Tamil,2nd,Xaviers,65,0
80,2021,Tamil,2nd,Xaviers,65,1
49,2021,Tamil,2nd,Xaviers,65,0
63,2021,Tamil,2nd,Xaviers,65,1
91,2021,Tamil,2nd,Xaviers,65,1
81,2021,Tamil,2nd,Xaviers,65,0
65,2021,Tamil,2nd,Xaviers,65,1
42,2021,Tamil,2nd,Xaviers,65,1
71,2021,Tamil,2nd,Xaviers,65,1
76,2021,Tamil,2nd,Xaviers,65,1
46,2021,Tamil,2nd,Xaviers,65,1
37,2021,Tamil,2nd,Xaviers,65,0
63,2021,Tamil,2nd,Xaviers,65,0
47,2021,Tamil,2nd,Xaviers,65,1
36,2021,Tamil,2nd,Xaviers,65,1
82,2021,Tamil,2nd,Xaviers,65,1
87,2021,Tamil,2nd,Xaviers,65,0
64,2021,Tamil,2nd,Xaviers,65,1
95,2021,Tamil,2nd,Xaviers,65,0
39,2021,Tamil,2nd,Xaviers,65,1
69,2021,Tamil,2nd,Xaviers,65,1
76,2021,Tamil,2nd,Xaviers,65,1
78,2021,Tamil,2nd,Xaviers,65,1
56,2021,Tamil,2nd,Xaviers,65,1
55,2021,Tamil,2nd,Xaviers,65,1
53,2021,Tamil,2nd,Xaviers,65,1
65,2021,Tamil,2nd,Xaviers,65,1
90,2021,Tamil,2nd,Xaviers,65,1
64,2021,Tamil,2nd,Xaviers,65,0
75,2021,Tamil,2nd,Xaviers,65,0
69,2021,Tamil,2nd,Xaviers,65,0
36,2021,Tamil,2nd,Xaviers,65,1
68,2021,Tamil,2nd,Xaviers,65,0
46,2021,Tamil,2nd,Xaviers,65,0
76,2021,Tamil,2nd,Xaviers,65,1
44,2021,Tamil,2nd,Xaviers,65,1
87,2021,Tamil,2nd,Xaviers,65,0
88,2021,Tamil,2nd,Xaviers,65,1
53,2021,Tamil,2nd,Xaviers,65,1
40,2021,Tamil,2nd,Xaviers,65,1
39,2021,Tamil,2nd,Xaviers,65,0
97,2021,Tamil,2nd,Xaviers,65,0
51,2021,Tamil,2nd,Xaviers,65,1
46,2021,Tamil,2nd,Xaviers,65,0
45,2021,Tamil,2nd,Xaviers,65,0
84,2021,Tamil,2nd,Xaviers,65,1
60,2021,Tamil,2nd,Xaviers,65,0
39,2021,Tamil,2nd,Xaviers,65,1
75,2021,Tamil,2nd,Xaviers,65,0
80,2021,Tamil,2nd,Xaviers,65,1
58,2021,Tamil,2nd,Xaviers,65,0
79,2021,Tamil,2nd,Xaviers,65,0
51,2021,Tamil,2nd,Xaviers,65,0
71,2021,Tamil,2nd,Xaviers,65,1
68,2021,Tamil,2nd,Xaviers,65,0
98,2021,Tamil,2nd,Xaviers,65,1
64,2021,Tamil,2nd,Xaviers,65,0
95,2021,Tamil,2nd,Xaviers,65,1
38,2021,Tamil,2nd,Xaviers,65,1
69,2021,Tamil,2nd,Xaviers,65,0
91,2021,Tamil,2nd,Xaviers,65,1
44,2021,Tamil,2nd,Xaviers,65,0
74,2021,Tamil,2nd,Xaviers,65,1
80,2021,Tamil,2nd,Xaviers,65,1
59,2021,Tamil,2nd,Xaviers,65,1
91,2021,Tamil,2nd,Xaviers,65,1
77,2021,Tamil,2nd,Xaviers,65,0
56,2021,Tamil,2nd,Xaviers,65,1
91,2021,Tamil,2nd,Xaviers,65,1
65,2021,Tamil,2nd,Xaviers,65,0
68,2021,Tamil,2nd,Xaviers,65,1
74,2021,Tamil,2nd,Xaviers,65,0
90,2021,Tamil,2nd,Xaviers,65,0
49,2021,Tamil,2nd,Xaviers,65,1
41,2021,Tamil,2nd,Xaviers,65,0
56,2021,Tamil,2nd,Xaviers,65,1
97,2021,Tamil,2nd,Xaviers,65,0
88,2021,Tamil,2nd,Xaviers,65,1
48,2021,Tamil,2nd,Xaviers,65,0
66,2021,Tamil,2nd,Xaviers,65,1
52,2021,Tamil,2nd,Xaviers,65,0
83,2021,Tamil,2nd,Xaviers,65,1
78,2021,Tamil,2nd,Xaviers,65,1
52,2021,Tamil,2nd,Xaviers,65,1
53,2021,Tamil,2nd,Xaviers,65,1
94,2021,Tamil,2nd,Xaviers,65,1
82,2021,Tamil,2nd,Xaviers,65,0
42,2021,Tamil,2nd,Xaviers,65,1
93,2021,Tamil,2nd,Xaviers,65,1
36,2021,Tamil,2nd,Xaviers,65,0
69,2021,Tamil,2nd,Xaviers,65,0
36,2021,Tamil,2nd,Xaviers,65,1
92,2021,Tamil,2nd,Xaviers,65,0
84,2021,Tamil,2nd,Xaviers,65,1
67,2021,Tamil,2nd,Xaviers,65,0
75,2021,Tamil,2nd,Xaviers,65,1
84,2021,Tamil,2nd,Xaviers,65,0
45,2021,Tamil,2nd,Xaviers,65,1
46,2021,Tamil,2nd,Xaviers,65,1
55,2021,Tamil,2nd,Xaviers,65,1
77,2021,Tamil,2nd,Xaviers,65,0
54,2021,Tamil,2nd,Xaviers,65,1
38,2021,Tamil,2nd,Xaviers,65,1
59,2021,Tamil,2nd,Xaviers,65,1
52,2021,Tamil,2nd,Xaviers,65,0
81,2021,Tamil,2nd,Xaviers,65,1
45,2021,Tamil,2nd,Xaviers,65,1
53,2021,Tamil,2nd,Xaviers,65,0
45,2021,Tamil,2nd,Xaviers,65,0
56,2021,Tamil,2nd,Xaviers,65,0
95,2021,Tamil,2nd,Xaviers,65,0
45,2021,Tamil,2nd,Xaviers,65,1
97,2021,Tamil,2nd,Xaviers,65,0
46,2021,Tamil,2nd,Xaviers,65,1
44,2021,Tamil,2nd,Xaviers,65,0
66,2021,Tamil,2nd,Xaviers,65,1
94,2021,Tamil,2nd,Xaviers,65,1
38,2021,Tamil,2nd,Xaviers,65,1
59,2021,Tamil,2nd,Xaviers,65,1
92,2021,Tamil,2nd,Xaviers,65,1
63,2021,Tamil,2nd,Xaviers,65,1
50,2021,Tamil,2nd,Xaviers,65,1
71,2021,Tamil,2nd,Xaviers,65,1
50,2021,Tamil,2nd,Xaviers,65,0
45,2021,Tamil,2nd,Xaviers,65,1
87,2021,Tamil,2nd,Xaviers,65,0
40,2021,Tamil,2nd,Xaviers,65,0
61,2021,Tamil,2nd,Xaviers,65,1
44,2021,Tamil,2nd,Xaviers,65,1
48,2021,Tamil,2nd,Xaviers,65,1
57,2021,Tamil,2nd,Xaviers,65,1
46,2021,Tamil,2nd,Xaviers,65,0
100,2021,Tamil,2nd,Xaviers,65,0
76,2021,Tamil,2nd,Xaviers,65,1
76,2021,Tamil,2nd,Xaviers,65,1
38,2021,Tamil,2nd,Xaviers,65,0
62,2021,Tamil,2nd,Xaviers,65,0
69,2021,Tamil,2nd,Xaviers,65,1
44,2021,Tamil,2nd,Xaviers,65,1
53,2021,Tamil,2nd,Xaviers,65,0
52,2021,Tamil,2nd,Xaviers,65,0
70,2021,Tamil,2nd,Xaviers,65,1
49,2021,Tamil,2nd,Xaviers,65,0
65,2021,Tamil,2nd,Xaviers,65,1
62,2021,Tamil,2nd,Xaviers,65,0
38,2021,Tamil,2nd,Xaviers,65,1
90,2021,Tamil,2nd,Xaviers,65,1
77,2021,Tamil,2nd,Xaviers,65,0
83,2021,Tamil,2nd,Xaviers,65,1
96,2021,Tamil,2nd,Xaviers,65,1
53,2021,Tamil,2nd,Xaviers,65,0
41,2021,Tamil,2nd,Xaviers,65,1
80,2021,Tamil,2nd,Xaviers,65,1
80,2021,Tamil,2nd,Xaviers,65,1
75,2021,Tamil,2nd,Xaviers,65,1
84,2021,Tamil,2nd,Xaviers,65,0
63,2021,Tamil,2nd,Xaviers,65,0
98,2021,Tamil,2nd,Xaviers,65,0
97,2021,Tamil,2nd,Xaviers,65,1
52,2021,Tamil,2nd,Xaviers,65,0
96,2021,Tamil,2nd,Xaviers,65,1
75,2021,Tamil,2nd,Xaviers,65,1
97,2021,Tamil,2nd,Xaviers,65,1
100,2021,Tamil,2nd,Xaviers,65,0
43,2021,Tamil,2nd,Xaviers,65,0
56,2021,Tamil,2nd,Xaviers,65,0
94,2021,Tamil,2nd,Xaviers,65,1
41,2021,Tamil,2nd,Xaviers,65,1
48,2021,Tamil,2nd,Xaviers,65,1
76,2021,Tamil,2nd,Xaviers,65,0
68,2021,Tamil,2nd,Xaviers,65,0
75,2021,Tamil,2nd,Xaviers,65,1
53,2021,Tamil,2nd,Xaviers,65,0
69,2021,Tamil,2nd,Xaviers,65,1
76,2021,Tamil,2nd,Xaviers,65,1
38,2021,Tamil,2nd,Xaviers,65,1
48,2021,Tamil,2nd,Xaviers,65,1
82,2021,Tamil,2nd,Xaviers,65,1
66,2021,Tamil,2nd,Xaviers,65,0
95,2021,Tamil,2nd,Xaviers,65,1
82,2021,Tamil,2nd,Xaviers,65,1
43,2021,Tamil,2nd,Xaviers,65,1
62,2021,Tamil,2nd,Xaviers,65,1
85,2021,Tamil,2nd,Xaviers,65,1
71,2021,Tamil,2nd,Xaviers,65,1
80,2021,Tamil,2nd,Xaviers,65,1
42,2021,Tamil,2nd,Xaviers,65,0
95,2021,Tamil,2nd,Xaviers,65,1
75,2021,Tamil,2nd,Xaviers,65,1
37,2021,Tamil,2nd,Xaviers,65,1
73,2021,Tamil,2nd,Xaviers,65,0
69,2021,Tamil,2nd,Xaviers,65,0
40,2021,Tamil,2nd,Xaviers,65,1
87,2021,Tamil,2nd,Xaviers,65,1
45,2021,Tamil,2nd,Xaviers,65,1
65,2021,Tamil,2nd,Xaviers,65,1
82,2021,Tamil,2nd,Xaviers,65,1
64,2021,Tamil,2nd,Xaviers,65,1
58,2021,Tamil,2nd,Xaviers,65,1
56,2021,Tamil,2nd,Xaviers,65,1
51,2021,Tamil,2nd,Xaviers,65,1
83,2021,Tamil,2nd,Xaviers,65,1
70,2021,Tamil,2nd,Xaviers,65,0
97,2021,Tamil,2nd,Xaviers,65,1
41,2021,Tamil,2nd,Xaviers,65,1
38,2021,Tamil,2nd,Xaviers,65,1
66,2021,Tamil,2nd,Xaviers,65,1
36,2021,Tamil,2nd,Xaviers,65,1
68,2021,Tamil,2nd,Xaviers,65,1
70,2021,Tamil,2nd,Xaviers,65,0
59,2021,Tamil,2nd,Xaviers,65,1
73,2021,Tamil,2nd,Xaviers,65,1
47,2021,Tamil,2nd,Xaviers,65,1
67,2021,Tamil,2nd,Xaviers,65,1
51,2021,Tamil,2nd,Xaviers,65,1
65,2021,Tamil,2nd,Xaviers,65,1
51,2021,Tamil,2nd,Xaviers,65,1
98,2021,Tamil,2nd,Xaviers,65,1
77,2021,Tamil,2nd,Xaviers,65,1
81,2021,Tamil,2nd,Xaviers,65,0
67,2021,Tamil,2nd,Xaviers,65,1
46,2021,Tamil,2nd,Xaviers,65,1
71,2021,Tamil,2nd,Xaviers,65,1
72,2021,Tamil,2nd,Xaviers,65,0
43,2021,Tamil,2nd,Xaviers,65,1
63,2021,Tamil,2nd,Xaviers,65,1
38,2021,Tamil,2nd,Xaviers,65,0
67,2021,Tamil,2nd,Xaviers,65,1
67,2021,Tamil,2nd,Xaviers,65,0
61,2021,Tamil,2nd,Xaviers,65,1
83,2021,Tamil,2nd,Xaviers,65,1
92,2021,Tamil,2nd,Xaviers,65,0
49,2021,Tamil,2nd,Xaviers,65,1
97,2021,Tamil,2nd,Xaviers,65,1
41,2021,Tamil,2nd,Xaviers,65,1
98,2021,Tamil,2nd,Xaviers,65,0
93,2021,Tamil,2nd,Xaviers,65,1
93,2021,Tamil,2nd,Xaviers,65,0
71,2021,Tamil,2nd,Xaviers,65,0
69,2021,Tamil,2nd,Xaviers,65,0
73,2021,Tamil,2nd,Xaviers,65,1
100,2021,Tamil,2nd,Xaviers,65,0
55,2021,Tamil,2nd,Xaviers,65,0
94,2021,Tamil,2nd,Xaviers,65,1
37,2021,Tamil,2nd,Xaviers,65,1
75,2021,Tamil,2nd,Xaviers,65,1
89,2021,Tamil,2nd,Xaviers,65,0
38,2021,Tamil,2nd,Xaviers,65,0
60,2021,Tamil,2nd,Xaviers,65,0
59,2021,Tamil,2nd,Xaviers,65,1
38,2021,Tamil,2nd,Xaviers,65,0
74,2021,Tamil,2nd,Xaviers,65,0
39,2021,Tamil,2nd,Xaviers,65,0
46,2021,Tamil,2nd,Xaviers,65,0
69,2021,Tamil,2nd,Xaviers,65,0
36,2021,Tamil,2nd,Xaviers,65,0
60,2021,Tamil,2nd,Xaviers,65,0
38,2021,Tamil,2nd,Xaviers,65,0
70,2021,Tamil,2nd,Xaviers,65,0
38,2021,Tamil,2nd,Xaviers,65,1
94,2021,Tamil,2nd,Xaviers,65,0
54,2021,Tamil,2nd,Xaviers,65,1
37,2021,Tamil,2nd,Xaviers,65,1
93,2021,Tamil,2nd,Xaviers,65,0
48,2021,Tamil,2nd,Xaviers,65,0
67,2021,Tamil,2nd,Xaviers,65,0
69,2021,Tamil,2nd,Xaviers,65,1
80,2021,Tamil,2nd,Xaviers,65,1
38,2021,Tamil,2nd,Xaviers,65,1
67,2021,Tamil,2nd,Xaviers,65,1
96,2021,Tamil,2nd,Xaviers,65,0
81,2021,Tamil,2nd,Xaviers,65,0
73,2021,Tamil,2nd,Xaviers,65,1
42,2021,Tamil,2nd,Xaviers,65,0
96,2021,Tamil,2nd,Xaviers,65,1
39,2021,Tamil,2nd,Xaviers,65,0
45,2021,Tamil,2nd,Xaviers,65,1
58,2021,Tamil,2nd,Xaviers,65,1
71,2021,Tamil,2nd,Xaviers,65,1
44,2021,Tamil,2nd,Xaviers,65,0
37,2021,Tamil,2nd,Xaviers,65,1
86,2021,Tamil,2nd,Xaviers,65,1
41,2021,Tamil,2nd,Xaviers,65,0
47,2021,Tamil,2nd,Xaviers,65,1
50,2021,Tamil,2nd,Xaviers,65,0
75,2021,Tamil,2nd,Xaviers,65,1
35,2021,Open,3rd,Xaviers,60,1
61,2021,Open,3rd,Xaviers,60,1
87,2021,Open,3rd,Xaviers,60,1
55,2021,Open,3rd,Xaviers,60,1
81,2021,Open,3rd,Xaviers,60,0
88,2021,Open,3rd,Xaviers,60,1
91,2021,Open,3rd,Xaviers,60,1
39,2021,Open,3rd,Xaviers,60,1
88,2021,Open,3rd,Xaviers,60,1
90,2021,Open,3rd,Xaviers,60,1
71,2021,Open,3rd,Xaviers,60,0
49,2021,Open,3rd,Xaviers,60,1
95,2021,Open,3rd,Xaviers,60,1
63,2021,Open,3rd,Xaviers,60,0
89,2021,Open,3rd,Xaviers,60,0
55,2021,Open,3rd,Xaviers,60,1
51,2021,Open,3rd,Xaviers,60,0
61,2021,Open,3rd,Xaviers,60,0
98,2021,Open,3rd,Xaviers,60,1
94,2021,Open,3rd,Xaviers,60,1
89,2021,Open,3rd,Xaviers,60,1
67,2021,Open,3rd,Xaviers,60,0
64,2021,Open,3rd,Xaviers,60,1
88,2021,Open,3rd,Xaviers,60,1
53,2021,Open,3rd,Xaviers,60,0
82,2021,Open,3rd,Xaviers,60,0
56,2021,Open,3rd,Xaviers,60,0
45,2021,Open,3rd,Xaviers,60,0
98,2021,Open,3rd,Xaviers,60,1
69,2021,Open,3rd,Xaviers,60,1
87,2021,Open,3rd,Xaviers,60,1
79,2021,Open,3rd,Xaviers,60,0
40,2021,Open,3rd,Xaviers,60,1
63,2021,Open,3rd,Xaviers,60,1
74,2021,Open,3rd,Xaviers,60,0
76,2021,Open,3rd,Xaviers,60,1
35,2021,Open,3rd,Xaviers,60,1
97,2021,Open,3rd,Xaviers,60,1
42,2021,Open,3rd,Xaviers,60,0
90,2021,Open,3rd,Xaviers,60,1
59,2021,Open,3rd,Xaviers,60,1
71,2021,Open,3rd,Xaviers,60,0
92,2021,Open,3rd,Xaviers,60,0
48,2021,Open,3rd,Xaviers,60,0
94,2021,Open,3rd,Xaviers,60,0
42,2021,Open,3rd,Xaviers,60,1
43,2021,Open,3rd,Xaviers,60,0
44,2021,Open,3rd,Xaviers,60,1
47,2021,Open,3rd,Xaviers,60,0
62,2021,Open,3rd,Xaviers,60,1
64,2021,Open,3rd,Xaviers,60,1
89,2021,Open,3rd,Xaviers,60,0
58,2021,Open,3rd,Xaviers,60,1
85,2021,Open,3rd,Xaviers,60,1
42,2021,Open,3rd,Xaviers,60,1
48,2021,Open,3rd,Xaviers,60,0
40,2021,Open,3rd,Xaviers,60,0
78,2021,Open,3rd,Xaviers,60,0
52,2021,Open,3rd,Xaviers,60,0
98,2021,Open,3rd,Xaviers,60,0
82,2021,Open,3rd,Xaviers,60,1
89,2021,Open,3rd,Xaviers,60,1
64,2021,Open,3rd,Xaviers,60,1
88,2021,Open,3rd,Xaviers,60,0
52,2021,Open,3rd,Xaviers,60,1
95,2021,Open,3rd,Xaviers,60,1
66,2021,Open,3rd,Xaviers,60,1
35,2021,Open,3rd,Xaviers,60,0
45,2021,Open,3rd,Xaviers,60,1
38,2021,Open,3rd,Xaviers,60,0
39,2021,Open,3rd,Xaviers,60,0
70,2021,Open,3rd,Xaviers,60,0
73,2021,Open,3rd,Xaviers,60,1
92,2021,Open,3rd,Xaviers,60,1
89,2021,Open,3rd,Xaviers,60,1
35,2021,Open,3rd,Xaviers,60,1
82,2021,Open,3rd,Xaviers,60,0
85,2021,Open,3rd,Xaviers,60,1
82,2021,Open,3rd,Xaviers,60,1
66,2021,Open,3rd,Xaviers,60,1
69,2021,Open,3rd,Xaviers,60,1
74,2021,Open,3rd,Xaviers,60,1
88,2021,Open,3rd,Xaviers,60,0
96,2021,Open,3rd,Xaviers,60,0
63,2021,Open,3rd,Xaviers,60,1
51,2021,Open,3rd,Xaviers,60,0
94,2021,Open,3rd,Xaviers,60,0
80,2021,Open,3rd,Xaviers,60,0
92,2021,Open,3rd,Xaviers,60,1
79,2021,Open,3rd,Xaviers,60,1
55,2021,Open,3rd,Xaviers,60,0
72,2021,Open,3rd,Xaviers,60,1
44,2021,Open,3rd,Xaviers,60,0
43,2021,Open,3rd,Xaviers,60,0
80,2021,Open,3rd,Xaviers,60,0
41,2021,Open,3rd,Xaviers,60,1
39,2021,Open,3rd,Xaviers,60,0
65,2021,Open,3rd,Xaviers,60,1
81,2021,Open,3rd,Xaviers,60,0
82,2021,Open,3rd,Xaviers,60,1
89,2021,Open,3rd,Xaviers,60,1
82,2021,Open,3rd,Xaviers,60,0
63,2021,Open,3rd,Xaviers,60,1
50,2021,Open,3rd,Xaviers,60,1
91,2021,Open,3rd,Xaviers,60,0
65,2021,Open,3rd,Xaviers,60,1
53,2021,Open,3rd,Xaviers,60,1
60,2021,Open,3rd,Xaviers,60,1
55,2021,Open,3rd,Xaviers,60,1
64,2021,Open,3rd,Xaviers,60,0
46,2021,Open,3rd,Xaviers,60,0
76,2021,Open,3rd,Xaviers,60,1
93,2021,Open,3rd,Xaviers,60,1
35,2021,Open,3rd,Xaviers,60,0
45,2021,Open,3rd,Xaviers,60,1
67,2021,Open,3rd,Xaviers,60,1
38,2021,Open,3rd,Xaviers,60,1
74,2021,Open,3rd,Xaviers,60,1
97,2021,Open,3rd,Xaviers,60,1
44,2021,Open,3rd,Xaviers,60,0
76,2021,Open,3rd,Xaviers,60,1
73,2021,Open,3rd,Xaviers,60,1
88,2021,Open,3rd,Xaviers,60,1
69,2021,Open,3rd,Xaviers,60,0
46,2021,Open,3rd,Xaviers,60,1
95,2021,Open,3rd,Xaviers,60,1
93,2021,Open,3rd,Xaviers,60,1
81,2021,Open,3rd,Xaviers,60,0
93,2021,Open,3rd,Xaviers,60,1
42,2021,Open,3rd,Xaviers,60,1
39,2021,Open,3rd,Xaviers,60,1
50,2021,Open,3rd,Xaviers,60,1
83,2021,Open,3rd,Xaviers,60,0
83,2021,Open,3rd,Xaviers,60,1
83,2021,Open,3rd,Xaviers,60,1
89,2021,Open,3rd,Xaviers,60,1
43,2021,Open,3rd,Xaviers,60,1
42,2021,Open,3rd,Xaviers,60,0
75,2021,Open,3rd,Xaviers,60,1
70,2021,Open,3rd,Xaviers,60,0
65,2021,Open,3rd,Xaviers,60,1
58,2021,Open,3rd,Xaviers,60,0
79,2021,Open,3rd,Xaviers,60,0
74,2021,Open,3rd,Xaviers,60,1
74,2021,Open,3rd,Xaviers,60,0
71,2021,Open,3rd,Xaviers,60,1
42,2021,Open,3rd,Xaviers,60,1
50,2021,Open,3rd,Xaviers,60,1
71,2021,Open,3rd,Xaviers,60,1
87,2021,Open,3rd,Xaviers,60,0
87,2021,Open,3rd,Xaviers,60,1
63,2021,Open,3rd,Xaviers,60,0
81,2021,Open,3rd,Xaviers,60,0
58,2021,Open,3rd,Xaviers,60,1
92,2021,Open,3rd,Xaviers,60,1
76,2021,Open,3rd,Xaviers,60,0
69,2021,Open,3rd,Xaviers,60,1
44,2021,Open,3rd,Xaviers,60,0
58,2021,Open,3rd,Xaviers,60,1
80,2021,Open,3rd,Xaviers,60,0
83,2021,Open,3rd,Xaviers,60,0
43,2021,Open,3rd,Xaviers,60,1
75,2021,Open,3rd,Xaviers,60,1
47,2021,Open,3rd,Xaviers,60,1
71,2021,Open,3rd,Xaviers,60,0
74,2021,Open,3rd,Xaviers,60,0
44,2021,Open,3rd,Xaviers,60,1
92,2021,Open,3rd,Xaviers,60,0
86,2021,Open,3rd,Xaviers,60,1
94,2021,Open,3rd,Xaviers,60,1
95,2021,Open,3rd,Xaviers,60,1
72,2021,Open,3rd,Xaviers,60,1
79,2021,Open,3rd,Xaviers,60,0
100,2021,Open,3rd,Xaviers,60,1
85,2021,Open,3rd,Xaviers,60,1
49,2021,Open,3rd,Xaviers,60,1
36,2021,Open,3rd,Xaviers,60,1
57,2021,Open,3rd,Xaviers,60,1
73,2021,Open,3rd,Xaviers,60,0
65,2021,Open,3rd,Xaviers,60,1
53,2021,Open,3rd,Xaviers,60,1
44,2021,Open,3rd,Xaviers,60,1
72,2021,Open,3rd,Xaviers,60,1
93,2021,Open,3rd,Xaviers,60,0
58,2021,Open,3rd,Xaviers,60,0
39,2021,Open,3rd,Xaviers,60,0
100,2021,Open,3rd,Xaviers,60,1
44,2021,Open,3rd,Xaviers,60,0
71,2021,Open,3rd,Xaviers,60,0
53,2021,Open,3rd,Xaviers,60,1
60,2021,Open,3rd,Xaviers,60,0
40,2021,Open,3rd,Xaviers,60,0
60,2021,Open,3rd,Xaviers,60,1
44,2021,Open,3rd,Xaviers,60,0
35,2021,Open,3rd,Xaviers,60,0
97,2021,Open,3rd,Xaviers,60,1
64,2021,Open,3rd,Xaviers,60,0
41,2021,Open,3rd,Xaviers,60,1
38,2021,Open,3rd,Xaviers,60,1
88,2021,Open,3rd,Xaviers,60,0
91,2021,Open,3rd,Xaviers,60,1
86,2021,Open,3rd,Xaviers,60,0
65,2021,Open,3rd,Xaviers,60,1
89,2021,Open,3rd,Xaviers,60,0
48,2021,Open,3rd,Xaviers,60,1
69,2021,Open,3rd,Xaviers,60,1
68,2021,Open,3rd,Xaviers,60,1
56,2021,Open,3rd,Xaviers,60,1
92,2021,Open,3rd,Xaviers,60,1
