marks,year,caste,list,subject,cutoff,result
49,2020,SC,1st,Comp-Sci,,
71,2020,NT-B,1st,Comp-Sci,,
78,2020,SC,1st,Comp-Sci,,
58,2020,OBC,1st,Comp-Sci,,
70,2020,OBC,1st,Comp-Sci,,
97,2020,NT-C,1st,Comp-Sci,,
56,2020,ST,1st,Comp-Sci,,
62,2020,SC,1st,Comp-Sci,,
48,2020,NT-D,1st,Comp-Sci,,
82,2020,Open,1st,Comp-Sci,,
49,2020,Open,1st,Comp-Sci,,
68,2020,Open,1st,Comp-Sci,,
90,2020,NT-C,1st,Comp-Sci,,
96,2020,NT-B,1st,Comp-Sci,,
41,2020,OBC,1st,Comp-Sci,,
61,2020,SEBC,1st,Comp-Sci,,
72,2020,SEBC,1st,Comp-Sci,,
37,2020,SBC,1st,Comp-Sci,,
78,2020,EBC,1st,Comp-Sci,,
60,2020,NT-B,1st,Comp-Sci,,
97,2020,SEBC,1st,Comp-Sci,,
46,2020,EBC,1st,Comp-Sci,,
80,2020,OBC,1st,Comp-Sci,,
87,2020,OBC,1st,Comp-Sci,,
96,2020,ST,1st,Comp-Sci,,
83,2020,SEBC,1st,Comp-Sci,,
78,2020,NT-B,1st,Comp-Sci,,
58,2020,VJ-A,1st,Comp-Sci,,
57,2020,VJ-A,1st,Comp-Sci,,
68,2020,SBC,1st,Comp-Sci,,
86,2020,VJ-A,1st,Comp-Sci,,
59,2020,VJ-A,1st,Comp-Sci,,
38,2020,EBC,1st,Comp-Sci,,
59,2020,NT-D,1st,Comp-Sci,,
71,2020,NT-D,1st,Comp-Sci,,
36,2020,NT-B,1st,Comp-Sci,,
90,2020,NT-D,1st,Comp-Sci,,
70,2020,SEBC,1st,Comp-Sci,,
66,2020,SEBC,1st,Comp-Sci,,
92,2020,Open,1st,Comp-Sci,,
86,2020,Open,1st,Comp-Sci,,
79,2020,NT-B,1st,Comp-Sci,,
65,2020,Open,1st,Comp-Sci,,
85,2020,NT-D,1st,Comp-Sci,,
95,2020,Open,1st,Comp-Sci,,
35,2020,ST,1st,Comp-Sci,,
40,2020,ST,1st,Comp-Sci,,
41,2020,VJ-A,1st,Comp-Sci,,
41,2020,VJ-A,1st,Comp-Sci,,
97,2020,EBC,1st,Comp-Sci,,
73,2020,NT-B,1st,Comp-Sci,,
58,2020,NT-D,1st,Comp-Sci,,
39,2020,OBC,1st,Comp-Sci,,
64,2020,NT-D,1st,Comp-Sci,,
84,2020,OBC,1st,Comp-Sci,,
66,2020,VJ-A,1st,Comp-Sci,,
69,2020,NT-C,1st,Comp-Sci,,
61,2020,SC,1st,Comp-Sci,,
67,2020,ST,1st,Comp-Sci,,
94,2020,VJ-A,1st,Comp-Sci,,
58,2020,Open,1st,Comp-Sci,,
39,2020,NT-C,1st,Comp-Sci,,
47,2020,SC,1st,Comp-Sci,,
63,2020,ST,1st,Comp-Sci,,
69,2020,VJ-A,1st,Comp-Sci,,
85,2020,NT-D,1st,Comp-Sci,,
35,2020,VJ-A,1st,Comp-Sci,,
67,2020,ST,1st,Comp-Sci,,
44,2020,ST,1st,Comp-Sci,,
71,2020,SEBC,1st,Comp-Sci,,
42,2020,SEBC,1st,Comp-Sci,,
59,2020,ST,1st,Comp-Sci,,
97,2020,EBC,1st,Comp-Sci,,
79,2020,Open,1st,Comp-Sci,,
80,2020,SC,1st,Comp-Sci,,
50,2020,Open,1st,Comp-Sci,,
81,2020,Open,1st,Comp-Sci,,
59,2020,ST,1st,Comp-Sci,,
37,2020,NT-B,1st,Comp-Sci,,
86,2020,NT-D,1st,Comp-Sci,,
90,2020,OBC,1st,Comp-Sci,,
36,2020,NT-B,1st,Comp-Sci,,
35,2020,SEBC,1st,Comp-Sci,,
83,2020,SEBC,1st,Comp-Sci,,
72,2020,OBC,1st,Comp-Sci,,
64,2020,VJ-A,1st,Comp-Sci,,
55,2020,OBC,1st,Comp-Sci,,
36,2020,SBC,1st,Comp-Sci,,
72,2020,VJ-A,1st,Comp-Sci,,
38,2020,SC,1st,Comp-Sci,,
77,2020,SBC,1st,Comp-Sci,,
53,2020,EBC,1st,Comp-Sci,,
83,2020,NT-D,1st,Comp-Sci,,
52,2020,EBC,1st,Comp-Sci,,
65,2020,SEBC,1st,Comp-Sci,,
98,2020,EBC,1st,Comp-Sci,,
96,2020,SBC,1st,Comp-Sci,,
90,2020,OBC,1st,Comp-Sci,,
97,2020,SBC,1st,Comp-Sci,,
97,2020,ST,1st,Comp-Sci,,
51,2020,ST,1st,Comp-Sci,,
76,2020,ST,1st,Comp-Sci,,
42,2020,VJ-A,1st,Comp-Sci,,
65,2020,NT-B,1st,Comp-Sci,,
91,2020,NT-B,1st,Comp-Sci,,
59,2020,EBC,1st,Comp-Sci,,
81,2020,NT-D,1st,Comp-Sci,,
35,2020,SEBC,1st,Comp-Sci,,
35,2020,SEBC,1st,Comp-Sci,,
60,2020,VJ-A,1st,Comp-Sci,,
98,2020,OBC,1st,Comp-Sci,,
75,2020,NT-D,1st,Comp-Sci,,
80,2020,SEBC,1st,Comp-Sci,,
39,2020,Open,1st,Comp-Sci,,
96,2020,NT-D,1st,Comp-Sci,,
39,2020,NT-D,1st,Comp-Sci,,
48,2020,NT-D,1st,Comp-Sci,,
76,2020,VJ-A,1st,Comp-Sci,,
81,2020,SC,1st,Comp-Sci,,
43,2020,SEBC,1st,Comp-Sci,,
55,2020,EBC,1st,Comp-Sci,,
49,2020,OBC,1st,Comp-Sci,,
37,2020,VJ-A,1st,Comp-Sci,,
98,2020,SBC,1st,Comp-Sci,,
91,2020,SC,1st,Comp-Sci,,
57,2020,SEBC,1st,Comp-Sci,,
97,2020,EBC,1st,Comp-Sci,,
65,2020,ST,1st,Comp-Sci,,
54,2020,SBC,1st,Comp-Sci,,
66,2020,SC,1st,Comp-Sci,,
75,2020,SEBC,1st,Comp-Sci,,
49,2020,NT-C,1st,Comp-Sci,,
74,2020,NT-D,1st,Comp-Sci,,
92,2020,SEBC,1st,Comp-Sci,,
97,2020,SEBC,1st,Comp-Sci,,
57,2020,ST,1st,Comp-Sci,,
71,2020,SC,1st,Comp-Sci,,
99,2020,SEBC,1st,Comp-Sci,,
98,2020,SEBC,1st,Comp-Sci,,
89,2020,NT-C,1st,Comp-Sci,,
77,2020,EBC,1st,Comp-Sci,,
78,2020,SBC,1st,Comp-Sci,,
57,2020,NT-B,1st,Comp-Sci,,
90,2020,EBC,1st,Comp-Sci,,
73,2020,VJ-A,1st,Comp-Sci,,
45,2020,OBC,1st,Comp-Sci,,
62,2020,NT-D,1st,Comp-Sci,,
65,2020,SEBC,1st,Comp-Sci,,
68,2020,ST,1st,Comp-Sci,,
76,2020,SBC,1st,Comp-Sci,,
55,2020,SEBC,1st,Comp-Sci,,
75,2020,NT-C,1st,Comp-Sci,,
77,2020,VJ-A,1st,Comp-Sci,,
80,2020,ST,1st,Comp-Sci,,
37,2020,Open,1st,Comp-Sci,,
57,2020,NT-D,1st,Comp-Sci,,
75,2020,ST,1st,Comp-Sci,,
95,2020,NT-B,1st,Comp-Sci,,
68,2020,EBC,1st,Comp-Sci,,
65,2020,Open,1st,Comp-Sci,,
99,2020,ST,1st,Comp-Sci,,
36,2020,OBC,1st,Comp-Sci,,
81,2020,SBC,1st,Comp-Sci,,
40,2020,SEBC,1st,Comp-Sci,,
59,2020,EBC,1st,Comp-Sci,,
61,2020,ST,1st,Comp-Sci,,
68,2020,NT-D,1st,Comp-Sci,,
42,2020,NT-B,1st,Comp-Sci,,
43,2020,VJ-A,1st,Comp-Sci,,
89,2020,SEBC,1st,Comp-Sci,,
87,2020,Open,1st,Comp-Sci,,
75,2020,EBC,1st,Comp-Sci,,
63,2020,NT-C,1st,Comp-Sci,,
92,2020,SC,1st,Comp-Sci,,
77,2020,OBC,1st,Comp-Sci,,
94,2020,NT-B,1st,Comp-Sci,,
61,2020,SEBC,1st,Comp-Sci,,
95,2020,SC,1st,Comp-Sci,,
62,2020,OBC,1st,Comp-Sci,,
85,2020,SBC,1st,Comp-Sci,,
39,2020,SEBC,1st,Comp-Sci,,
86,2020,EBC,1st,Comp-Sci,,
97,2020,ST,1st,Comp-Sci,,
80,2020,Open,1st,Comp-Sci,,
52,2020,SBC,1st,Comp-Sci,,
51,2020,SEBC,1st,Comp-Sci,,
91,2020,SEBC,1st,Comp-Sci,,
71,2020,NT-D,1st,Comp-Sci,,
39,2020,NT-C,1st,Comp-Sci,,
57,2020,NT-C,1st,Comp-Sci,,
36,2020,VJ-A,1st,Comp-Sci,,
37,2020,VJ-A,1st,Comp-Sci,,
73,2020,ST,1st,Comp-Sci,,
43,2020,NT-D,1st,Comp-Sci,,
63,2020,SEBC,1st,Comp-Sci,,
60,2020,ST,1st,Comp-Sci,,
98,2020,NT-C,1st,Comp-Sci,,
48,2020,VJ-A,1st,Comp-Sci,,
67,2020,SBC,1st,Comp-Sci,,
63,2020,OBC,1st,Comp-Sci,,
58,2020,EBC,1st,Comp-Sci,,
49,2020,OBC,1st,Comp-Sci,,
52,2020,NT-D,1st,Comp-Sci,,
84,2020,NT-C,1st,Comp-Sci,,
53,2020,NT-C,1st,Comp-Sci,,
40,2020,ST,1st,Comp-Sci,,
72,2020,Open,1st,Comp-Sci,,
76,2020,VJ-A,1st,Comp-Sci,,
70,2020,ST,1st,Comp-Sci,,
61,2020,NT-D,1st,Comp-Sci,,
53,2020,Open,1st,Comp-Sci,,
62,2020,NT-D,1st,Comp-Sci,,
45,2020,NT-D,1st,Comp-Sci,,
36,2020,ST,1st,Comp-Sci,,
46,2020,SBC,1st,Comp-Sci,,
65,2020,NT-C,1st,Comp-Sci,,
89,2020,NT-B,1st,Comp-Sci,,
39,2020,NT-B,1st,Comp-Sci,,
38,2020,Open,1st,Comp-Sci,,
37,2020,OBC,1st,Comp-Sci,,
87,2020,SBC,1st,Comp-Sci,,
59,2020,NT-B,1st,Comp-Sci,,
64,2020,OBC,1st,Comp-Sci,,
85,2020,ST,1st,Comp-Sci,,
59,2020,SEBC,1st,Comp-Sci,,
84,2020,SBC,1st,Comp-Sci,,
37,2020,SC,1st,Comp-Sci,,
98,2020,SEBC,1st,Comp-Sci,,
77,2020,EBC,1st,Comp-Sci,,
69,2020,NT-B,1st,Comp-Sci,,
66,2020,SC,1st,Comp-Sci,,
48,2020,OBC,1st,Comp-Sci,,
81,2020,Open,1st,Comp-Sci,,
96,2020,NT-D,1st,Comp-Sci,,
82,2020,NT-B,1st,Comp-Sci,,
85,2020,SBC,1st,Comp-Sci,,
58,2020,OBC,1st,Comp-Sci,,
86,2020,VJ-A,1st,Comp-Sci,,
66,2020,ST,1st,Comp-Sci,,
71,2020,Open,1st,Comp-Sci,,
70,2020,SBC,1st,Comp-Sci,,
36,2020,NT-B,1st,Comp-Sci,,
93,2020,SBC,1st,Comp-Sci,,
65,2020,Open,1st,Comp-Sci,,
73,2020,NT-D,1st,Comp-Sci,,
46,2020,NT-D,1st,Comp-Sci,,
54,2020,NT-C,1st,Comp-Sci,,
58,2020,NT-C,1st,Comp-Sci,,
67,2020,OBC,1st,Comp-Sci,,
40,2020,EBC,1st,Comp-Sci,,
89,2020,Open,1st,Comp-Sci,,
82,2020,Open,1st,Comp-Sci,,
64,2020,VJ-A,1st,Comp-Sci,,
49,2020,ST,1st,Comp-Sci,,
87,2020,OBC,1st,Comp-Sci,,
72,2020,SC,1st,Comp-Sci,,
36,2020,NT-C,1st,Comp-Sci,,
41,2020,SEBC,1st,Comp-Sci,,
77,2020,NT-C,1st,Comp-Sci,,
50,2020,Open,1st,Comp-Sci,,
35,2020,NT-C,1st,Comp-Sci,,
98,2020,NT-C,1st,Comp-Sci,,
49,2020,ST,1st,Comp-Sci,,
37,2020,OBC,1st,Comp-Sci,,
54,2020,NT-C,1st,Comp-Sci,,
53,2020,ST,1st,Comp-Sci,,
54,2020,NT-C,1st,Comp-Sci,,
75,2020,NT-D,1st,Comp-Sci,,
46,2020,SC,1st,Comp-Sci,,
89,2020,ST,1st,Comp-Sci,,
35,2020,NT-C,1st,Comp-Sci,,
73,2020,NT-D,1st,Comp-Sci,,
64,2020,Open,1st,Comp-Sci,,
75,2020,Open,1st,Comp-Sci,,
58,2020,NT-B,1st,Comp-Sci,,
62,2020,OBC,1st,Comp-Sci,,
85,2020,SBC,1st,Comp-Sci,,
80,2020,EBC,1st,Comp-Sci,,
59,2020,SBC,1st,Comp-Sci,,
79,2020,SEBC,1st,Comp-Sci,,
42,2020,NT-D,1st,Comp-Sci,,
78,2020,SEBC,1st,Comp-Sci,,
76,2020,SBC,1st,Comp-Sci,,
85,2020,NT-C,1st,Comp-Sci,,
98,2020,SEBC,1st,Comp-Sci,,
58,2020,ST,1st,Comp-Sci,,
93,2020,Open,1st,Comp-Sci,,
43,2020,Open,1st,Comp-Sci,,
38,2020,NT-C,1st,Comp-Sci,,
57,2020,ST,1st,Comp-Sci,,
78,2020,NT-B,1st,Comp-Sci,,
85,2020,SBC,1st,Comp-Sci,,
76,2020,NT-D,1st,Comp-Sci,,
54,2020,NT-D,1st,Comp-Sci,,
73,2020,SC,1st,Comp-Sci,,
93,2020,ST,1st,Comp-Sci,,
57,2020,SC,1st,Comp-Sci,,
63,2020,NT-C,1st,Comp-Sci,,
38,2020,EBC,1st,Comp-Sci,,
95,2020,NT-C,1st,Comp-Sci,,
36,2020,NT-D,1st,Comp-Sci,,
98,2020,NT-B,1st,Comp-Sci,,
60,2020,SEBC,1st,Comp-Sci,,
51,2020,SEBC,1st,Comp-Sci,,
94,2020,OBC,1st,Comp-Sci,,
88,2020,NT-C,1st,Comp-Sci,,
85,2020,NT-B,1st,Comp-Sci,,
62,2020,SBC,1st,Comp-Sci,,
84,2020,EBC,1st,Comp-Sci,,
50,2020,NT-D,1st,Comp-Sci,,
41,2020,SBC,1st,Comp-Sci,,
95,2020,EBC,1st,Comp-Sci,,
68,2020,VJ-A,1st,Comp-Sci,,
77,2020,VJ-A,1st,Comp-Sci,,
42,2020,NT-D,1st,Comp-Sci,,
95,2020,SEBC,1st,Comp-Sci,,
96,2020,Open,1st,Comp-Sci,,
72,2020,NT-D,1st,Comp-Sci,,
76,2020,SC,1st,Comp-Sci,,
70,2020,SBC,1st,Comp-Sci,,
41,2020,NT-D,1st,Comp-Sci,,
43,2020,VJ-A,1st,Comp-Sci,,
70,2020,VJ-A,1st,Comp-Sci,,
87,2020,NT-B,1st,Comp-Sci,,
64,2020,Open,1st,Comp-Sci,,
46,2020,NT-B,1st,Comp-Sci,,
88,2020,SC,1st,Comp-Sci,,
72,2020,NT-B,1st,Comp-Sci,,
84,2020,EBC,1st,Comp-Sci,,
62,2020,ST,1st,Comp-Sci,,
55,2020,SBC,1st,Comp-Sci,,
67,2020,EBC,1st,Comp-Sci,,
68,2020,SC,1st,Comp-Sci,,
75,2020,NT-B,1st,Comp-Sci,,
80,2020,ST,1st,Comp-Sci,,
75,2020,OBC,1st,Comp-Sci,,
84,2020,Open,1st,Comp-Sci,,
73,2020,Open,1st,Comp-Sci,,
36,2020,SBC,1st,Comp-Sci,,
71,2020,ST,1st,Comp-Sci,,
91,2020,NT-D,1st,Comp-Sci,,
54,2020,NT-C,1st,Comp-Sci,,
50,2020,OBC,1st,Comp-Sci,,
52,2020,SBC,1st,Comp-Sci,,
61,2020,SBC,1st,Comp-Sci,,
90,2020,SEBC,1st,Comp-Sci,,
94,2020,ST,1st,Comp-Sci,,
80,2020,NT-B,1st,Comp-Sci,,
62,2020,SC,1st,Comp-Sci,,
44,2020,SBC,1st,Comp-Sci,,
38,2020,VJ-A,1st,Comp-Sci,,
43,2020,NT-C,1st,Comp-Sci,,
40,2020,NT-D,1st,Comp-Sci,,
65,2020,EBC,1st,Comp-Sci,,
42,2020,EBC,1st,Comp-Sci,,
73,2020,VJ-A,1st,Comp-Sci,,
100,2020,VJ-A,1st,Comp-Sci,,
44,2020,SEBC,1st,Comp-Sci,,
42,2020,NT-D,1st,Comp-Sci,,
44,2020,NT-C,1st,Comp-Sci,,
53,2020,ST,1st,Comp-Sci,,
77,2020,SC,1st,Comp-Sci,,
50,2020,NT-C,1st,Comp-Sci,,
55,2020,SBC,1st,Comp-Sci,,
64,2020,NT-D,1st,Comp-Sci,,
84,2020,ST,1st,Comp-Sci,,
67,2020,NT-D,1st,Comp-Sci,,
72,2020,NT-C,1st,Comp-Sci,,
86,2020,EBC,1st,Comp-Sci,,
99,2020,EBC,1st,Comp-Sci,,
57,2020,OBC,1st,Comp-Sci,,
88,2020,VJ-A,1st,Comp-Sci,,
60,2020,SC,1st,Comp-Sci,,
75,2020,SC,1st,Comp-Sci,,
38,2020,SC,1st,Comp-Sci,,
38,2020,NT-D,1st,Comp-Sci,,
96,2020,OBC,1st,Comp-Sci,,
64,2020,NT-D,1st,Comp-Sci,,
36,2020,VJ-A,1st,Comp-Sci,,
65,2020,NT-C,1st,Comp-Sci,,
38,2020,NT-D,1st,Comp-Sci,,
43,2020,SC,1st,Comp-Sci,,
72,2020,EBC,1st,Comp-Sci,,
73,2020,SC,1st,Comp-Sci,,
53,2020,SBC,1st,Comp-Sci,,
80,2020,SEBC,1st,Comp-Sci,,
97,2020,SBC,1st,Comp-Sci,,
46,2020,NT-C,1st,Comp-Sci,,
90,2020,Open,1st,Comp-Sci,,
43,2020,Open,1st,Comp-Sci,,
71,2020,NT-C,1st,Comp-Sci,,
88,2020,SBC,1st,Comp-Sci,,
52,2020,NT-C,1st,Comp-Sci,,
63,2020,Open,1st,Comp-Sci,,
47,2020,OBC,1st,Comp-Sci,,
47,2020,NT-D,1st,Comp-Sci,,
100,2020,SBC,1st,Comp-Sci,,
88,2020,Open,1st,Comp-Sci,,
64,2020,SBC,1st,Comp-Sci,,
82,2020,EBC,1st,Comp-Sci,,
81,2020,ST,1st,Comp-Sci,,
37,2020,SC,1st,Comp-Sci,,
36,2020,SEBC,1st,Comp-Sci,,
55,2020,NT-B,1st,Comp-Sci,,
79,2020,Open,1st,Comp-Sci,,
93,2020,ST,1st,Comp-Sci,,
60,2020,Open,1st,Comp-Sci,,
73,2020,SC,1st,Comp-Sci,,
95,2020,NT-D,2nd,Comp-Sci,,
35,2020,EBC,2nd,Comp-Sci,,
68,2020,VJ-A,2nd,Comp-Sci,,
59,2020,NT-D,2nd,Comp-Sci,,
46,2020,EBC,2nd,Comp-Sci,,
40,2020,SC,2nd,Comp-Sci,,
76,2020,EBC,2nd,Comp-Sci,,
77,2020,NT-B,2nd,Comp-Sci,,
68,2020,SEBC,2nd,Comp-Sci,,
94,2020,ST,2nd,Comp-Sci,,
76,2020,ST,2nd,Comp-Sci,,
46,2020,ST,2nd,Comp-Sci,,
41,2020,NT-C,2nd,Comp-Sci,,
72,2020,OBC,2nd,Comp-Sci,,
39,2020,NT-C,2nd,Comp-Sci,,
54,2020,NT-D,2nd,Comp-Sci,,
36,2020,NT-D,2nd,Comp-Sci,,
48,2020,NT-C,2nd,Comp-Sci,,
54,2020,NT-B,2nd,Comp-Sci,,
44,2020,NT-D,2nd,Comp-Sci,,
74,2020,NT-B,2nd,Comp-Sci,,
90,2020,ST,2nd,Comp-Sci,,
51,2020,SBC,2nd,Comp-Sci,,
84,2020,SEBC,2nd,Comp-Sci,,
94,2020,SBC,2nd,Comp-Sci,,
87,2020,SEBC,2nd,Comp-Sci,,
53,2020,NT-D,2nd,Comp-Sci,,
43,2020,SBC,2nd,Comp-Sci,,
82,2020,VJ-A,2nd,Comp-Sci,,
67,2020,SC,2nd,Comp-Sci,,
55,2020,VJ-A,2nd,Comp-Sci,,
70,2020,OBC,2nd,Comp-Sci,,
35,2020,OBC,2nd,Comp-Sci,,
83,2020,OBC,2nd,Comp-Sci,,
75,2020,NT-C,2nd,Comp-Sci,,
71,2020,ST,2nd,Comp-Sci,,
51,2020,NT-C,2nd,Comp-Sci,,
37,2020,NT-B,2nd,Comp-Sci,,
66,2020,VJ-A,2nd,Comp-Sci,,
89,2020,NT-C,2nd,Comp-Sci,,
84,2020,SBC,2nd,Comp-Sci,,
36,2020,ST,2nd,Comp-Sci,,
100,2020,VJ-A,2nd,Comp-Sci,,
87,2020,ST,2nd,Comp-Sci,,
42,2020,SEBC,2nd,Comp-Sci,,
82,2020,VJ-A,2nd,Comp-Sci,,
62,2020,NT-D,2nd,Comp-Sci,,
35,2020,SEBC,2nd,Comp-Sci,,
63,2020,VJ-A,2nd,Comp-Sci,,
70,2020,EBC,2nd,Comp-Sci,,
69,2020,VJ-A,2nd,Comp-Sci,,
50,2020,SEBC,2nd,Comp-Sci,,
37,2020,SBC,2nd,Comp-Sci,,
76,2020,OBC,2nd,Comp-Sci,,
38,2020,SBC,2nd,Comp-Sci,,
93,2020,VJ-A,2nd,Comp-Sci,,
72,2020,SBC,2nd,Comp-Sci,,
41,2020,SC,2nd,Comp-Sci,,
82,2020,EBC,2nd,Comp-Sci,,
63,2020,NT-D,2nd,Comp-Sci,,
36,2020,SBC,2nd,Comp-Sci,,
79,2020,ST,2nd,Comp-Sci,,
75,2020,OBC,2nd,Comp-Sci,,
99,2020,SBC,2nd,Comp-Sci,,
63,2020,NT-C,2nd,Comp-Sci,,
98,2020,Open,2nd,Comp-Sci,,
87,2020,Open,2nd,Comp-Sci,,
51,2020,EBC,2nd,Comp-Sci,,
68,2020,NT-B,2nd,Comp-Sci,,
62,2020,VJ-A,2nd,Comp-Sci,,
82,2020,ST,2nd,Comp-Sci,,
66,2020,VJ-A,2nd,Comp-Sci,,
71,2020,NT-B,2nd,Comp-Sci,,
83,2020,NT-D,2nd,Comp-Sci,,
58,2020,SEBC,2nd,Comp-Sci,,
49,2020,ST,2nd,Comp-Sci,,
64,2020,SEBC,2nd,Comp-Sci,,
98,2020,NT-D,2nd,Comp-Sci,,
99,2020,VJ-A,2nd,Comp-Sci,,
80,2020,SBC,2nd,Comp-Sci,,
83,2020,EBC,2nd,Comp-Sci,,
47,2020,EBC,2nd,Comp-Sci,,
38,2020,SC,2nd,Comp-Sci,,
70,2020,NT-C,2nd,Comp-Sci,,
73,2020,SBC,2nd,Comp-Sci,,
71,2020,EBC,2nd,Comp-Sci,,
61,2020,NT-D,2nd,Comp-Sci,,
72,2020,ST,2nd,Comp-Sci,,
40,2020,SBC,2nd,Comp-Sci,,
91,2020,Open,2nd,Comp-Sci,,
37,2020,SEBC,2nd,Comp-Sci,,
62,2020,NT-C,2nd,Comp-Sci,,
60,2020,NT-C,2nd,Comp-Sci,,
94,2020,OBC,2nd,Comp-Sci,,
76,2020,OBC,2nd,Comp-Sci,,
63,2020,NT-B,2nd,Comp-Sci,,
63,2020,SC,2nd,Comp-Sci,,
82,2020,SBC,2nd,Comp-Sci,,
47,2020,SBC,2nd,Comp-Sci,,
46,2020,SBC,2nd,Comp-Sci,,
53,2020,ST,2nd,Comp-Sci,,
62,2020,VJ-A,2nd,Comp-Sci,,
39,2020,SC,2nd,Comp-Sci,,
65,2020,VJ-A,2nd,Comp-Sci,,
56,2020,SEBC,2nd,Comp-Sci,,
64,2020,SEBC,2nd,Comp-Sci,,
64,2020,NT-C,2nd,Comp-Sci,,
47,2020,NT-C,2nd,Comp-Sci,,
82,2020,NT-C,2nd,Comp-Sci,,
67,2020,ST,2nd,Comp-Sci,,
94,2020,NT-B,2nd,Comp-Sci,,
94,2020,NT-C,2nd,Comp-Sci,,
61,2020,NT-C,2nd,Comp-Sci,,
35,2020,ST,2nd,Comp-Sci,,
44,2020,ST,2nd,Comp-Sci,,
79,2020,ST,2nd,Comp-Sci,,
69,2020,ST,2nd,Comp-Sci,,
81,2020,VJ-A,2nd,Comp-Sci,,
87,2020,Open,2nd,Comp-Sci,,
44,2020,SEBC,2nd,Comp-Sci,,
72,2020,SEBC,2nd,Comp-Sci,,
99,2020,OBC,2nd,Comp-Sci,,
65,2020,NT-D,2nd,Comp-Sci,,
74,2020,ST,2nd,Comp-Sci,,
93,2020,NT-B,2nd,Comp-Sci,,
58,2020,SBC,2nd,Comp-Sci,,
100,2020,SEBC,2nd,Comp-Sci,,
96,2020,NT-D,2nd,Comp-Sci,,
77,2020,Open,2nd,Comp-Sci,,
54,2020,OBC,2nd,Comp-Sci,,
64,2020,EBC,2nd,Comp-Sci,,
41,2020,OBC,2nd,Comp-Sci,,
80,2020,NT-D,2nd,Comp-Sci,,
56,2020,SC,2nd,Comp-Sci,,
54,2020,SBC,2nd,Comp-Sci,,
85,2020,OBC,2nd,Comp-Sci,,
49,2020,EBC,2nd,Comp-Sci,,
90,2020,NT-C,2nd,Comp-Sci,,
93,2020,VJ-A,2nd,Comp-Sci,,
39,2020,SBC,2nd,Comp-Sci,,
58,2020,SEBC,2nd,Comp-Sci,,
72,2020,SC,2nd,Comp-Sci,,
51,2020,SEBC,2nd,Comp-Sci,,
69,2020,SEBC,2nd,Comp-Sci,,
58,2020,VJ-A,2nd,Comp-Sci,,
92,2020,SEBC,2nd,Comp-Sci,,
52,2020,SC,2nd,Comp-Sci,,
87,2020,SC,2nd,Comp-Sci,,
45,2020,NT-B,2nd,Comp-Sci,,
77,2020,NT-D,2nd,Comp-Sci,,
56,2020,OBC,2nd,Comp-Sci,,
97,2020,SBC,2nd,Comp-Sci,,
92,2020,SC,2nd,Comp-Sci,,
71,2020,SC,2nd,Comp-Sci,,
49,2020,SBC,2nd,Comp-Sci,,
76,2020,NT-B,2nd,Comp-Sci,,
78,2020,SC,2nd,Comp-Sci,,
83,2020,SEBC,2nd,Comp-Sci,,
45,2020,OBC,2nd,Comp-Sci,,
76,2020,VJ-A,2nd,Comp-Sci,,
58,2020,SBC,2nd,Comp-Sci,,
64,2020,EBC,2nd,Comp-Sci,,
95,2020,OBC,2nd,Comp-Sci,,
66,2020,SEBC,2nd,Comp-Sci,,
55,2020,SC,2nd,Comp-Sci,,
81,2020,EBC,2nd,Comp-Sci,,
59,2020,EBC,2nd,Comp-Sci,,
85,2020,NT-B,2nd,Comp-Sci,,
80,2020,NT-D,2nd,Comp-Sci,,
56,2020,NT-B,2nd,Comp-Sci,,
86,2020,VJ-A,2nd,Comp-Sci,,
46,2020,VJ-A,2nd,Comp-Sci,,
48,2020,SC,2nd,Comp-Sci,,
51,2020,NT-B,2nd,Comp-Sci,,
65,2020,OBC,2nd,Comp-Sci,,
35,2020,NT-B,2nd,Comp-Sci,,
85,2020,SEBC,2nd,Comp-Sci,,
94,2020,OBC,2nd,Comp-Sci,,
49,2020,SBC,2nd,Comp-Sci,,
76,2020,SC,2nd,Comp-Sci,,
65,2020,NT-B,2nd,Comp-Sci,,
79,2020,SEBC,2nd,Comp-Sci,,
67,2020,OBC,2nd,Comp-Sci,,
51,2020,SC,2nd,Comp-Sci,,
63,2020,NT-D,2nd,Comp-Sci,,
74,2020,Open,2nd,Comp-Sci,,
76,2020,OBC,2nd,Comp-Sci,,
69,2020,SBC,2nd,Comp-Sci,,
93,2020,EBC,2nd,Comp-Sci,,
54,2020,NT-D,2nd,Comp-Sci,,
49,2020,NT-C,2nd,Comp-Sci,,
49,2020,NT-B,2nd,Comp-Sci,,
42,2020,NT-C,2nd,Comp-Sci,,
62,2020,SBC,2nd,Comp-Sci,,
54,2020,EBC,2nd,Comp-Sci,,
99,2020,SBC,2nd,Comp-Sci,,
73,2020,OBC,2nd,Comp-Sci,,
62,2020,ST,2nd,Comp-Sci,,
76,2020,ST,2nd,Comp-Sci,,
60,2020,OBC,2nd,Comp-Sci,,
47,2020,EBC,2nd,Comp-Sci,,
51,2020,EBC,2nd,Comp-Sci,,
97,2020,NT-D,2nd,Comp-Sci,,
100,2020,Open,2nd,Comp-Sci,,
52,2020,Open,2nd,Comp-Sci,,
70,2020,ST,2nd,Comp-Sci,,
72,2020,NT-B,2nd,Comp-Sci,,
44,2020,NT-D,2nd,Comp-Sci,,
55,2020,SC,2nd,Comp-Sci,,
